SourceLocation,TargetLocation,Count,rootSize,targetSize,sourceNode,targetNode,CallLocation,
prepack.js~419300-419520:14-2,prepack.js~419232-419240:15-2,72,1131,37,jsesc,extend,benchmarks/prepack.js~419322:17932281-17932305,
prepack.js~19323-19333:1-1,prepack.js~330-337:1-1,612,87,50,base62encode,invariant,benchmarks/prepack.js~19324:572198-572246,
prepack.js~186794-186807:14-7,<builtin>~1-1:1-1,12,97,9,:anonymous,Object,benchmarks/prepack.js~186796:7166255-7166268,
prepack.js~193912-193923:5-5,<builtin>~1-1:1-1,34,123,12,isPlainObject,Function.prototype.call,benchmarks/prepack.js~193920:7394734-7394774,
prepack.js~169602-169615:14-3,prepack.js~415435-415538:1-1,44160,107,341,checkPath,isReferenced,benchmarks/prepack.js~169614:6440946-6440973,
prepack.js~88734-88749:3-3,prepack.js~330-337:1-1,426,111,50,_serializeDeclarativeEnvironmentRecordBinding,invariant,benchmarks/prepack.js~88737:2895872-2895902,
prepack.js~457580-457846:1-1,prepack.js~458736-458738:19-1,5,5758,27,initialize,exports.default,benchmarks/prepack.js~457763:19262827-19262857,
prepack.js~414286-414288:35-5,prepack.js~418389-418391:1-1,6,46,17,:anonymous,EmptyStatement,benchmarks/prepack.js~414287:17802740-17802769,
prepack.js~88659-88732:3-3,prepack.js~182-184:8-3,12,1164,22,emitDefinePropertyBody,get,benchmarks/prepack.js~88720:2894784-2894805,
prepack.js~470367-470369:8-3,prepack.js~470804-470804:1-95,5,22,24,get,_interopRequireDefault,benchmarks/prepack.js~470368:19708209-19708247,
prepack.js~450621-450666:3-3,prepack.js~4530-4548:3-3,147,433,73,_dereference,GetBindingValue,benchmarks/prepack.js~450662:18974781-18974850,
prepack.js~455601-455640:44-5,prepack.js~411081-411083:3-3,10,344,15,:=>,$GetPrototypeOf,benchmarks/prepack.js~455604:19179409-19179429,
prepack.js~458860-458922:37-3,prepack.js~330-337:1-1,5,546,50,:=>,invariant,benchmarks/prepack.js~458868:19299069-19299130,
prepack.js~27149-27159:3-3,<builtin>~1-1:1-1,12,204,29,resolveInitializedModules,Map.prototype.keys,benchmarks/prepack.js~27153:840326-840370,
prepack.js~28861-28867:1-1,prepack.js~456538-456541:3-3,66,95,63,IteratorComplete,ToBooleanPartial,benchmarks/prepack.js~28866:889960-890042,
prepack.js~37784-37873:3-3,prepack.js~1001-1038:3-3,282,897,344,visitValueFunction,builder,benchmarks/prepack.js~37838:1151474-1151567,
prepack.js~454371-454380:1-1,<builtin>~1-1:1-1,1278,86,18,InternalGetPropertiesKey,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~454374:19126444-19126474,
prepack.js~38148-38192:3-3,<builtin>~1-1:1-1,6750,395,18,visitValue,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~38150:1164965-1165000,
prepack.js~89868-89963:3-3,prepack.js~1001-1038:3-3,6,1517,356,serialize,builder,benchmarks/prepack.js~89962:2954046-2954092,
prepack.js~414622-414622:10-98,prepack.js~414622-414622:10-98,6,8,32,WeakSet,WeakSet,benchmarks/prepack.js~414622:17812420-17812508,
prepack.js~163694-163700:28-1,prepack.js~166001-166003:19-1,65,139,50,pp$1.parseThrowStatement,pp$4.finishNode,benchmarks/prepack.js~163699:6256056-6256094,
prepack.js~17516-17563:1-1,<builtin>~1-1:1-1,6,220,18,OrdinaryCallBindThis,Function.prototype.[Symbol.hasInstance],benchmarks/prepack.js~17542:506940-506999,
prepack.js~469522-469538:19-1,prepack.js~158-160:8-3,5,37,22,exports.default,get,benchmarks/prepack.js~469524:19680698-19680723,
prepack.js~162549-162568:44-3,<builtin>~1-1:1-1,210,214,13,readToken_plus_min,String.prototype.charCodeAt,benchmarks/prepack.js~162551:6220327-6220367,
prepack.js~171810-172252:3-3,<builtin>~1-1:1-1,282,3361,9,spliceFunctions,Set.prototype.has,benchmarks/prepack.js~171975:6527970-6528040,
prepack.js~415145-415164:1-1,prepack.js~415145-415164:1-1,192,267,267,crawl,crawl,benchmarks/prepack.js~415150:17827023-17827049,
prepack.js~448411-448414:3-3,prepack.js~330-337:1-1,198,53,50,_isEmittingActiveGenerator,invariant,benchmarks/prepack.js~448412:18890332-18890394,
prepack.js~450787-450807:3-3,prepack.js~4031-4048:3-3,46,187,124,InitializeReferencedBinding,InitializeBinding,benchmarks/prepack.js~450806:18979860-18979900,
prepack.js~443570-443576:3-3,prepack.js~458818-458833:37-3,6,144,92,callCallback,:=>,benchmarks/prepack.js~443575:18709998-18710056,
prepack.js~165174-165320:22-1,prepack.js~164630-164632:35-1,6440,1378,50,pp$3.parseExprAtom,pp$2.shouldAllowYieldIdentifier,benchmarks/prepack.js~165215:6306056-6306088,
prepack.js~162241-162246:3-3,prepack.js~161716-161720:22-1,10,69,53,Tokenizer,classCallCheck,benchmarks/prepack.js~162242:6211261-6211291,
